,rid,buyer_account_id,buyer_account,buyer_bu,buyer_bu_id,survey_client,client_responsestatusid,client_responsestatus,link_type_id,external_survey_name,fulcrum_responsestatusid,fulcrum_responsestatus,internal_survey_name,marketplace_projectid,marketplace_project,mid,parentsid,pid,respondentsid,entrydate,lastdate,session_loi,id,name,supplier_bu_id,supplier_bu,link_type,supplierid,survey_country,survey_country_langauge,survey_ccpi,survey_HASH_status,survey_SCCB_status,survey_https_status,project_manager,pm_email,survey_qcpi,surveyid
13,68196012-c77d-a925-2455-e2bd6c942408,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,68196012-c77d-a925-2455-e2bd6c942408,HK166333825,6a304759-0b3a-4933-a5dc-bffe59454010,2025-05-06T01:04:19.066Z,2025-05-06T01:24:32.42Z,20,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
14,6819632e-80d6-8980-ca08-9254a6f70f3c,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,6819632e-80d6-8980-ca08-9254a6f70f3c,HK746961462,ddfdfb8f-0e3d-4f1a-8330-e2d48ce622c5,2025-05-06T01:17:34.594Z,2025-05-06T01:36:03.539Z,18,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
15,68196111-36c3-9d1f-d688-8f7cc7d5f9e3,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,68196111-36c3-9d1f-d688-8f7cc7d5f9e3,HK605469970,6a8911eb-a74c-4052-bd14-b3601ef0eb6b,2025-05-06T01:08:33.286Z,2025-05-06T01:29:55.666Z,21,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
16,681962f7-09f1-8614-aef8-cd0f22e30d7a,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,681962f7-09f1-8614-aef8-cd0f22e30d7a,HK481973278,331addb2-7dba-4f07-b57e-719b5354ad4f,2025-05-06T01:16:39.884Z,2025-05-06T01:39:47.868Z,23,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
17,6819662f-cf66-edee-1720-8a8037011cf4,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,6819662f-cf66-edee-1720-8a8037011cf4,HK216477497,88cdd52a-b300-475c-92da-d889a55fdaad,2025-05-06T01:30:23.904Z,2025-05-06T01:42:24.306Z,12,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
18,681962f6-ec38-49a8-0c7d-dada5157319b,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,681962f6-ec38-49a8-0c7d-dada5157319b,HK257071429,886d7ed7-ee7d-4c6d-8434-ad66434d2f9d,2025-05-06T01:16:38.622Z,2025-05-06T01:37:19.238Z,20,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
19,681962ef-5b99-7b65-116b-3e95405e2e58,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,681962ef-5b99-7b65-116b-3e95405e2e58,HK929532662,20289b8a-cff6-49d3-ad0c-097e7dc6207c,2025-05-06T01:16:31.603Z,2025-05-06T01:34:44.187Z,18,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
20,681964d9-ac45-731e-0906-999910c358eb,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,681964d9-ac45-731e-0906-999910c358eb,HK756153253,52e94751-a9e8-4584-b8b2-8e2570fb24cd,2025-05-06T01:24:41.822Z,2025-05-06T01:41:47.577Z,17,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
21,68195e00-17b9-7b0b-4ec7-ffaf4d42b788,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,68195e00-17b9-7b0b-4ec7-ffaf4d42b788,HK792166642,307a8a38-1466-4928-9c04-03fedb49cae5,2025-05-06T00:55:28.917Z,2025-05-06T01:06:47.036Z,11,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
22,68195d19-c10d-9019-c790-21bb9f7daa08,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,68195d19-c10d-9019-c790-21bb9f7daa08,HK244912456,9cad841a-1b2e-4fb1-b3c9-20448fce6c4d,2025-05-06T00:51:37.862Z,2025-05-06T01:13:47.605Z,22,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
23,68195fac-be34-f8ce-e761-67c3f3797b73,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,68195fac-be34-f8ce-e761-67c3f3797b73,HK668336971,f05fca62-72d0-406b-93ff-cd57d5d70b6e,2025-05-06T01:02:36.68Z,2025-05-06T01:10:29.385Z,7,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
24,68195fb3-34a1-e380-8bba-e5b386300bde,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,68195fb3-34a1-e380-8bba-e5b386300bde,HK183556253,5f3e32d0-6f35-4ccd-b208-6af2af36b83b,2025-05-06T01:02:44.112Z,2025-05-06T01:10:19.17Z,7,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
25,681e1d34-04d7-1fec-7c76-52cf5c035fac,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,681e1d34-04d7-1fec-7c76-52cf5c035fac,HK404923113,a84bf434-ff54-4473-8e11-28677959384d,2025-05-09T15:20:21.037Z,2025-05-09T15:27:21.341Z,7,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
26,681955ac-f020-9241-aba2-d3be8615508a,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,681955ac-f020-9241-aba2-d3be8615508a,HK978578122,afbfbb62-d497-4938-910c-0af3deb7491c,2025-05-06T00:19:56.641Z,2025-05-06T00:30:01.427Z,10,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
27,68194acd-990b-33e4-ea5e-08048267df78,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,68194acd-990b-33e4-ea5e-08048267df78,HK455734472,7ea436ce-d9b5-46a9-b89b-24eac12efdc5,2025-05-05T23:33:33.631Z,2025-05-06T00:14:33.124Z,40,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
28,68195528-aa23-12fd-6f38-15192065b2b6,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,68195528-aa23-12fd-6f38-15192065b2b6,HK194046721,647f702d-5b62-46e6-8037-974305abe0e4,2025-05-06T00:17:44.776Z,2025-05-06T00:29:12.814Z,11,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
29,68194ad0-5ba2-61be-ed00-febd31c56399,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,68194ad0-5ba2-61be-ed00-febd31c56399,HK932357304,59b46df2-ec88-4715-9608-570a7e55259e,2025-05-05T23:33:36.882Z,2025-05-06T00:14:19.394Z,40,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
30,68194ba6-b6ba-acce-481d-09956149e1f6,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,68194ba6-b6ba-acce-481d-09956149e1f6,HK826787406,2378a03f-92c8-420c-b696-c5d015084562,2025-05-05T23:37:10.669Z,2025-05-06T00:15:18.169Z,38,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
31,68194a7c-5bcd-7b55-1f1c-9620a4e9eb6e,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,68194a7c-5bcd-7b55-1f1c-9620a4e9eb6e,HK172625079,d53da86d-aa19-4d09-b241-fabbda6e057b,2025-05-05T23:32:12.893Z,2025-05-06T00:06:32.21Z,34,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
32,68194a82-3fe1-ab52-e4be-08aa693bcc72,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,68194a82-3fe1-ab52-e4be-08aa693bcc72,HK678975011,a6ac3c3a-f92e-4712-9eab-b809bfec6c79,2025-05-05T23:32:18.55Z,2025-05-06T00:07:32.052Z,35,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
33,68194ad3-8a22-616f-0d70-cb96bafcc61e,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,68194ad3-8a22-616f-0d70-cb96bafcc61e,HK377169047,a624e26f-b8b9-407d-9b78-a7ae6a692381,2025-05-05T23:33:40.162Z,2025-05-06T00:13:39.247Z,39,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
34,681e0da4-2596-9948-0c8f-f29593957907,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,681e0da4-2596-9948-0c8f-f29593957907,HK325829103,9b669cc9-ad0e-4b4c-a1be-42bb210d293e,2025-05-09T14:13:56.982Z,2025-05-09T14:28:59.495Z,15,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
35,681e0cdf-08ca-24ea-a489-11284a3b8ff9,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,681e0cdf-08ca-24ea-a489-11284a3b8ff9,HK496283205,eaab9376-fd88-46b0-a587-ee5a62492c78,2025-05-09T14:10:40.143Z,2025-05-09T14:33:22.947Z,22,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
36,681e0cea-2b2e-b53e-3cd7-a6c7f836d169,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,681e0cea-2b2e-b53e-3cd7-a6c7f836d169,HK316455905,ff1a65b4-cbb8-454a-9fa5-776ddebd2228,2025-05-09T14:10:50.534Z,2025-05-09T14:33:12.472Z,22,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
37,681e0cd7-e869-8644-c9a2-6dc3970008e1,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,681e0cd7-e869-8644-c9a2-6dc3970008e1,HK372453595,f089c300-4d1b-4674-863a-4cf8b9a56c93,2025-05-09T14:10:31.225Z,2025-05-09T14:32:55.614Z,22,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
38,681e1283-158a-9863-f7a2-e6cd82379a74,1,Lucid Marketplace Services,Services Beta Migration - USD,3250,Fed Hashed v6,10,Complete,1,Fun Survey!,3,Client Survey Entry,CX-178189- HK Investors Quest- CPI Increased ,28478805,CX-178189,,681e1283-158a-9863-f7a2-e6cd82379a74,HK864708946,8dbd4e99-34d2-497f-87bc-0cbc917f1635,2025-05-09T14:34:43.182Z,2025-05-09T14:41:48.75Z,7,2076,Quest Sampling - OTC,3293,Quest Sampling - OTC,Targeted / Standalone,1828,Hong Kong,Chinese Traditional - Hong Kong,7.42,TRUE,FALSE,TRUE,arwa.hamid@cint.com,arwa.hamid@cint.com,4.5,64014018
